track_id,race_date,race_number,program_number,weight_carried,jockey,odds
AQU,2019-12-21,3,4  ,121,Jose Lezcano,90
AQU,2019-12-21,3,5  ,121,Eric Cancel,410
AQU,2019-12-21,3,6  ,121,Reylu Gutierrez,1200
AQU,2019-12-21,3,7  ,121,Samuel Camacho Jr.,5625
AQU,2019-12-21,3,8  ,121,Luis A. Rodriguez Castro,1570
AQU,2019-12-21,4,1  ,120,Jorge A. Vargas Jr.,490
AQU,2019-12-21,4,2  ,127,Jose Lezcano,220
AQU,2019-12-21,4,3  ,123,Reylu Gutierrez,315
AQU,2019-12-21,4,5  ,125,Dylan Davis,355
AQU,2019-12-21,4,6  ,125,Junior Alvarado,290
AQU,2019-12-21,5,1  ,122,Hector Rafael Diaz Jr.,2280
AQU,2019-12-21,5,2  ,122,Jose Lezcano,570
AQU,2019-12-21,5,3  ,122,Benjamin Hernandez,305
AQU,2019-12-21,5,4  ,122,Reylu Gutierrez,790
AQU,2019-12-21,5,5  ,122,Eric Cancel,2280
AQU,2019-12-21,5,6  ,122,Andre Shivnarine Worrie,1100
AQU,2019-12-21,5,7  ,122,Luis A. Rodriguez Castro,740
AQU,2019-12-21,5,8  ,115,Declan Carroll,410
AQU,2019-12-21,5,9  ,124,Junior Alvarado,380
AQU,2019-12-21,6,1  ,122,Eric Cancel,3375
AQU,2019-12-21,6,10 ,122,Andre Shivnarine Worrie,1900
AQU,2019-12-21,6,11 ,115,Declan Carroll,1230
AQU,2019-12-21,6,13 ,124,Reylu Gutierrez,1920
AQU,2019-12-21,6,14 ,122,Luis A. Rodriguez Castro,1260
AQU,2019-12-21,6,15 ,122,Jose Lezcano,285
AQU,2019-12-21,6,2  ,122,Keivan Serrano,11950
AQU,2019-12-21,6,3  ,122,Joey R. Martinez,2290
AQU,2019-12-21,6,5  ,115,Leonardo Corujo,11100
AQU,2019-12-21,6,6  ,117,Julio Correa,930
AQU,2019-12-21,6,7  ,122,Benjamin Hernandez,470
AQU,2019-12-21,6,8  ,122,Tzeonn Chang,850
AQU,2019-12-21,6,9  ,122,Hector Rafael Diaz Jr.,345
AQU,2019-12-21,7,1  ,122,Joey R. Martinez,1010
AQU,2019-12-21,7,10 ,122,Hector Rafael Diaz Jr.,1640
AQU,2019-12-21,7,3  ,122,Dylan Davis,440
AQU,2019-12-21,7,4  ,117,Julio Correa,5975
AQU,2019-12-21,7,5  ,120,Tzeonn Chang,2310
AQU,2019-12-21,7,6  ,124,Jorge A. Vargas Jr.,305
AQU,2019-12-21,7,7  ,124,Benjamin Hernandez,1200
AQU,2019-12-21,7,8  ,124,Jose Lezcano,175
AQU,2019-12-21,7,9  ,122,Eric Cancel,730
AQU,2019-12-21,8,1  ,123,Eric Cancel,530
AQU,2019-12-21,8,2  ,123,Dylan Davis,270
AQU,2019-12-21,8,3  ,128,John Bisono,2850
AQU,2019-12-21,8,4  ,125,Junior Alvarado,125
AQU,2019-12-21,8,5  ,125,Jose Lezcano,470
AQU,2019-12-21,8,6  ,123,Joey R. Martinez,1570
AQU,2019-12-21,8,7  ,123,Julio Correa,1540
AQU,2019-12-21,9,1  ,121,Gary Richards,7850
AQU,2019-12-21,9,10 ,121,Luis A. Rodriguez Castro,640
AQU,2019-12-21,9,12 ,121,Jose Lezcano,245
AQU,2019-12-21,9,13 ,121,Andre Shivnarine Worrie,3825
AQU,2019-12-21,9,2  ,121,Joel Sone,10325
AQU,2019-12-21,9,3  ,121,Reylu Gutierrez,3350
AQU,2019-12-21,9,4  ,121,Dylan Davis,1680
AQU,2019-12-21,9,5  ,121,Samuel Camacho Jr.,690
AQU,2019-12-21,9,6  ,121,Eric Cancel,520
AQU,2019-12-21,9,7  ,116,Declan Carroll,520
AQU,2019-12-21,9,8  ,121,Julio Correa,820
AQU,2019-12-21,9,9  ,121,Jorge A. Vargas Jr.,1120
AQU,2019-12-22,1,1  ,119,Hector Rafael Diaz Jr.,6125
AQU,2019-12-22,1,2  ,119,Eric Cancel,630
AQU,2019-12-22,1,3  ,119,Reylu Gutierrez,4900
AQU,2019-12-22,1,4  ,119,Junior Alvarado,145
AQU,2019-12-22,1,5  ,119,Jose Lezcano,420
AQU,2019-12-22,1,6  ,119,Jorge A. Vargas Jr.,345
AQU,2019-12-22,1,7  ,119,Dylan Davis,395
AQU,2019-12-22,2,1  ,120,Eric Cancel,450
AQU,2019-12-22,2,2  ,118,Junior Alvarado,500
AQU,2019-12-22,2,3  ,121,Jose Lezcano,75
AQU,2019-12-22,2,4  ,124,Reylu Gutierrez,600
AQU,2019-12-22,2,5  ,121,Samuel Camacho Jr.,3975
AQU,2019-12-22,2,6  ,122,Dylan Davis,710
AQU,2019-12-22,3,1  ,119,Jorge A. Vargas Jr.,450
AQU,2019-12-22,3,2  ,114,Declan Carroll,1480
AQU,2019-12-22,3,3  ,122,Keivan Serrano,6375
AQU,2019-12-22,3,4  ,119,Dylan Davis,395
AQU,2019-12-22,3,5  ,119,Jose Lezcano,70
AQU,2019-12-22,3,6  ,119,Eric Cancel,1650
AQU,2019-12-22,3,7  ,119,Luis A. Rodriguez Castro,970
AQU,2019-12-22,4,1  ,122,Jose Lezcano,65
AQU,2019-12-22,4,2  ,122,Hector Rafael Diaz Jr.,2600
AQU,2019-12-22,4,3  ,120,Reylu Gutierrez,1250
AQU,2019-12-22,4,4  ,122,Dylan Davis,275
AQU,2019-12-22,4,5  ,122,Luis A. Rodriguez Castro,1570
AQU,2019-12-22,4,6  ,122,Silvestre Gonzalez,970
AQU,2019-12-22,4,7  ,115,Heman K. Harkie,1310
AQU,2019-12-22,5,1  ,114,Heman K. Harkie,3775
AQU,2019-12-22,5,10 ,122,Keivan Serrano,7025
AQU,2019-12-22,5,2  ,119,Hector Rafael Diaz Jr.,110
AQU,2019-12-22,5,3  ,114,Julio Correa,1710
AQU,2019-12-22,5,4  ,112,Leonardo Corujo,11575
AQU,2019-12-22,5,5  ,119,Joey R. Martinez,730
AQU,2019-12-22,5,6  ,114,Declan Carroll,400
AQU,2019-12-22,5,7  ,119,Dylan Davis,3300
AQU,2019-12-22,5,8  ,119,Jorge A. Vargas Jr.,285
AQU,2019-12-22,5,9  ,119,Dalton Brown,13925
AQU,2019-12-22,6,1  ,116,Julio Correa,1220
AQU,2019-12-22,6,2  ,123,Jorge A. Vargas Jr.,630
AQU,2019-12-22,6,4  ,118,Jose Lezcano,75
AQU,2019-12-22,6,5  ,122,Jose Baez,1550
AQU,2019-12-22,6,6  ,120,Eric Cancel,310
AQU,2019-12-22,6,7  ,118,Benjamin Hernandez,810
AQU,2019-12-22,7,1  ,122,Dylan Davis,245
AQU,2019-12-22,7,2  ,122,Keivan Serrano,4950
AQU,2019-12-22,7,3  ,120,Joey R. Martinez,3125
AQU,2019-12-22,7,4  ,121,Samuel Camacho Jr.,1710
AQU,2019-12-22,7,5  ,120,Eric Cancel,180
AQU,2019-12-22,7,6  ,122,Silvestre Gonzalez,890
AQU,2019-12-22,7,7  ,124,Jorge A. Vargas Jr.,710
AQU,2019-12-22,7,8  ,120,Jose Lezcano,360
AQU,2019-12-22,8,1  ,118,Junior Alvarado,650
AQU,2019-12-22,8,1A ,120,Reylu Gutierrez,650
AQU,2019-12-22,8,2  ,120,Dylan Davis,1200
AQU,2019-12-22,8,3  ,121,Jorge A. Vargas Jr.,3500
AQU,2019-12-22,8,4  ,121,Anthony Salgado,3275
AQU,2019-12-22,8,5  ,120,Jose Lezcano,40
AQU,2019-12-22,8,6  ,114,Declan Carroll,5750
AQU,2019-12-22,8,7  ,118,Eric Cancel,690
AQU,2019-12-22,8,8  ,114,Julio Correa,1300
AQU,2019-12-22,9,1  ,122,Dylan Davis,1190
AQU,2019-12-22,9,2  ,124,Jose Lezcano,35
AQU,2019-12-22,9,3  ,122,Eric Cancel,4550
AQU,2019-12-22,9,4  ,124,Jorge A. Vargas Jr.,660
AQU,2019-12-22,9,5  ,122,Joey R. Martinez,3300
AQU,2019-12-22,9,6  ,126,Reylu Gutierrez,390
AQU,2019-12-22,10,1  ,122,Oscar Gomez,3450
AQU,2019-12-22,10,10 ,122,Andre Shivnarine Worrie,3650
AQU,2019-12-22,10,11 ,120,Junior Alvarado,690
AQU,2019-12-22,10,12 ,115,Declan Carroll,430
AQU,2019-12-22,10,13 ,120,Luis A. Rodriguez Castro,245
AQU,2019-12-22,10,14 ,120,Eric Cancel,4400
AQU,2019-12-22,10,3  ,120,Joey R. Martinez,4525
AQU,2019-12-22,10,4  ,120,Jose Lezcano,1150
AQU,2019-12-22,10,5  ,122,Reylu Gutierrez,770
AQU,2019-12-22,10,6  ,115,Julio Correa,440
AQU,2019-12-22,10,7  ,120,Jorge A. Vargas Jr.,1210
AQU,2019-12-22,10,8  ,115,Heman K. Harkie,6875
AQU,2019-12-22,10,9  ,113,Leonardo Corujo,3625
AQU,2019-12-28,1,1  ,119,Julio Correa,750
AQU,2019-12-28,1,2  ,122,Reylu Gutierrez,1150
AQU,2019-12-28,1,3  ,122,Dylan Davis,410
AQU,2019-12-28,1,4  ,122,Jose R. Betancourt,4600
AQU,2019-12-28,1,5  ,122,Joey R. Martinez,1670
AQU,2019-12-28,1,6  ,122,Hector Rafael Diaz Jr.,1460
AQU,2019-12-28,1,7  ,122,Jose Lezcano,65
AQU,2019-12-28,1,8  ,122,Eric Cancel,1850
AQU,2019-12-28,2,2  ,120,Samuel Camacho Jr.,4800
AQU,2019-12-28,2,3  ,122,Hector Rafael Diaz Jr.,650
AQU,2019-12-28,2,4  ,122,Kendrick Carmouche,300
AQU,2019-12-28,2,5  ,124,Junior Alvarado,115
AQU,2019-12-28,2,6  ,115,Declan Carroll,950
AQU,2019-12-28,2,8  ,122,Eric Cancel,325
AQU,2019-12-28,3,1  ,119,Luis A. Rodriguez Castro,1120
AQU,2019-12-28,3,3  ,119,Jose Lezcano,660
AQU,2019-12-28,3,4  ,119,Hector Rafael Diaz Jr.,4575
AQU,2019-12-28,3,5  ,119,Manuel Franco,275
AQU,2019-12-28,3,6  ,114,Julio Correa,5325
AQU,2019-12-28,3,8  ,119,Dylan Davis,110
AQU,2019-12-28,3,9  ,119,Kendrick Carmouche,400
AQU,2019-12-28,4,1  ,121,Jose Lezcano,560
AQU,2019-12-28,4,2  ,121,Reylu Gutierrez,1050
AQU,2019-12-28,4,3  ,121,Dylan Davis,740
AQU,2019-12-28,4,4  ,121,Manuel Franco,420
AQU,2019-12-28,4,5  ,126,Junior Alvarado,55
AQU,2019-12-28,4,6  ,121,Oscar Gomez,5625
AQU,2019-12-28,5,1  ,124,Jose Lezcano,440
AQU,2019-12-28,5,2  ,122,Dylan Davis,1480
AQU,2019-12-28,5,3  ,122,Manuel Franco,980
AQU,2019-12-28,5,4  ,124,Kendrick Carmouche,720
AQU,2019-12-28,5,5  ,117,Declan Carroll,420
AQU,2019-12-28,5,6  ,124,Andre Shivnarine Worrie,3475
AQU,2019-12-28,5,7  ,122,Reylu Gutierrez,430
AQU,2019-12-28,5,8  ,122,Eric Cancel,530
AQU,2019-12-28,5,9  ,119,Julio Correa,490
AQU,2019-12-28,6,1  ,114,Declan Carroll,4300
AQU,2019-12-28,6,11 ,119,Andre Shivnarine Worrie,7225
AQU,2019-12-28,6,12 ,119,Benjamin Hernandez,6775
AQU,2019-12-28,6,13 ,119,Reylu Gutierrez,8400
AQU,2019-12-28,6,2  ,119,Jose Lezcano,60
AQU,2019-12-28,6,3  ,119,Eric Cancel,3550
AQU,2019-12-28,6,4  ,119,Kendrick Carmouche,1580
AQU,2019-12-28,6,5  ,119,Junior Alvarado,880
AQU,2019-12-28,6,6  ,119,Manuel Franco,850
AQU,2019-12-28,6,7  ,119,Dylan Davis,490
AQU,2019-12-28,6,8  ,114,Julio Correa,2525
AQU,2019-12-28,6,9  ,119,Joey R. Martinez,6325
AQU,2019-12-28,7,1  ,120,Reylu Gutierrez,2700
AQU,2019-12-28,7,2  ,119,Julio Correa,820
AQU,2019-12-28,7,3  ,122,Dylan Davis,300
AQU,2019-12-28,7,5  ,122,Jose Lezcano,310
AQU,2019-12-28,7,6  ,122,Manuel Franco,830
AQU,2019-12-28,7,7  ,120,Junior Alvarado,265
AQU,2019-12-28,7,8  ,122,Eric Cancel,450
AQU,2019-12-28,8,1  ,117,Julio Correa,3375
AQU,2019-12-28,8,10 ,120,Eric Cancel,700
AQU,2019-12-28,8,11 ,120,Dylan Davis,1150
AQU,2019-12-28,8,12 ,120,Joey R. Martinez,1460
AQU,2019-12-28,8,13 ,122,Reylu Gutierrez,1380
AQU,2019-12-28,8,15 ,120,Hector Rafael Diaz Jr.,5900
AQU,2019-12-28,8,2  ,122,Junior Alvarado,285
AQU,2019-12-28,8,3  ,118,Manuel Franco,1180
AQU,2019-12-28,8,4  ,118,Jose Lezcano,285
AQU,2019-12-28,8,5  ,120,Andre Shivnarine Worrie,1490
AQU,2019-12-28,8,6  ,120,Kendrick Carmouche,1070
AQU,2019-12-28,8,8  ,115,Heman K. Harkie,4675
AQU,2019-12-28,8,9  ,122,Oscar Gomez,2010
AQU,2019-12-28,9,1  ,122,Dylan Davis,680
AQU,2019-12-28,9,10 ,122,Kendrick Carmouche,285
AQU,2019-12-28,9,11 ,124,Andre Shivnarine Worrie,14125
AQU,2019-12-28,9,12 ,122,Eric Cancel,620
AQU,2019-12-28,9,13 ,122,Benjamin Hernandez,4800
AQU,2019-12-28,9,3  ,115,Heman K. Harkie,5650
AQU,2019-12-28,9,4  ,122,Samuel Camacho Jr.,1090
AQU,2019-12-28,9,5  ,117,Julio Correa,600
AQU,2019-12-28,9,6  ,122,Reylu Gutierrez,2110
AQU,2019-12-28,9,7  ,122,Jose Lezcano,260
AQU,2019-12-28,9,8  ,117,Declan Carroll,2825
AQU,2019-12-28,9,9  ,122,Manuel Franco,2350
AQU,2019-12-29,1,1  ,121,Jose Lezcano,330
AQU,2019-12-29,1,2  ,123,Luis A. Rodriguez Castro,900
AQU,2019-12-29,1,4  ,125,Ruben Silvera,1710
AQU,2019-12-29,1,5  ,121,Eric Cancel,215
AQU,2019-12-29,1,6  ,118,Julio Correa,510
AQU,2019-12-29,1,7  ,121,Reylu Gutierrez,900
AQU,2019-12-29,1,8  ,121,Manuel Franco,335
AQU,2019-12-29,2,1  ,120,Jose Lezcano,260
AQU,2019-12-29,2,2  ,120,Manuel Franco,235
AQU,2019-12-29,2,4  ,120,Luis A. Rodriguez Castro,2950
AQU,2019-12-29,2,5  ,120,Hector Rafael Diaz Jr.,145
AQU,2019-12-29,2,6  ,120,Junior Alvarado,440
AQU,2019-12-29,3,1  ,119,Jose Lezcano,120
AQU,2019-12-29,3,2  ,119,Dylan Davis,1560
AQU,2019-12-29,3,3  ,119,Kendrick Carmouche,2310
AQU,2019-12-29,3,4  ,119,Junior Alvarado,410
AQU,2019-12-29,3,5  ,119,Jorge A. Vargas Jr.,3900
AQU,2019-12-29,3,6  ,119,Eric Cancel,5050
AQU,2019-12-29,3,7  ,119,Manuel Franco,1120
AQU,2019-12-29,3,8  ,114,Julio Correa,1290
AQU,2019-12-29,3,9  ,119,Reylu Gutierrez,300
AQU,2019-12-29,4,1  ,124,Benjamin Hernandez,2180
AQU,2019-12-29,4,10 ,117,Julio Correa,205
AQU,2019-12-29,4,3  ,124,Dylan Davis,4000
AQU,2019-12-29,4,4  ,122,Eric Cancel,560
AQU,2019-12-29,4,5  ,120,Jorge A. Vargas Jr.,1310
AQU,2019-12-29,4,7  ,120,Jose Lezcano,385
AQU,2019-12-29,4,8  ,120,Manuel Franco,1410
AQU,2019-12-29,4,9  ,115,Declan Carroll,225
AQU,2019-12-29,5,1  ,114,Declan Carroll,1940
AQU,2019-12-29,5,10 ,119,Joey R. Martinez,7850
AQU,2019-12-29,5,2  ,119,Junior Alvarado,930
AQU,2019-12-29,5,3  ,119,Ruben Silvera,4275
AQU,2019-12-29,5,4  ,119,Reylu Gutierrez,890
AQU,2019-12-29,5,5  ,119,Jose Lezcano,400
AQU,2019-12-29,5,6  ,119,Kendrick Carmouche,640
AQU,2019-12-29,5,7  ,119,Dylan Davis,5975
AQU,2019-12-29,5,8  ,119,Manuel Franco,1270
AQU,2019-12-29,5,9  ,119,Eric Cancel,100
AQU,2019-12-29,6,1  ,119,Hector Rafael Diaz Jr.,2425
AQU,2019-12-29,6,10 ,124,Reylu Gutierrez,9750
AQU,2019-12-29,6,11 ,116,Declan Carroll,580
AQU,2019-12-29,6,12 ,122,Keivan Serrano,2825
AQU,2019-12-29,6,2  ,116,Heman K. Harkie,9025
AQU,2019-12-29,6,3  ,124,Junior Alvarado,85
AQU,2019-12-29,6,4  ,122,Benjamin Hernandez,1250
AQU,2019-12-29,6,5  ,121,Dylan Davis,1130
AQU,2019-12-29,6,7  ,122,Ruben Silvera,8400
AQU,2019-12-29,6,8  ,119,Eric Cancel,285
AQU,2019-12-29,7,10 ,122,Jose Lezcano,225
AQU,2019-12-29,7,3  ,122,Kendrick Carmouche,570
AQU,2019-12-29,7,4  ,120,Junior Alvarado,330
AQU,2019-12-29,7,5  ,120,Ruben Silvera,2425
AQU,2019-12-29,7,6  ,120,Benjamin Hernandez,5150
AQU,2019-12-29,7,7  ,122,Manuel Franco,255
AQU,2019-12-29,7,9  ,120,Jorge A. Vargas Jr.,500
AQU,2019-12-29,8,1  ,125,Manuel Franco,550
AQU,2019-12-29,8,4  ,121,Kendrick Carmouche,910
AQU,2019-12-29,8,5  ,123,Junior Alvarado,45
AQU,2019-12-29,8,6  ,121,Dylan Davis,450
AQU,2019-12-29,8,7  ,121,Jose Lezcano,1020
AQU,2019-12-29,9,10 ,119,Reylu Gutierrez,690
AQU,2019-12-29,9,11 ,119,Jorge A. Vargas Jr.,6725
AQU,2019-12-29,9,12 ,119,Luis A. Rodriguez Castro,1440
AQU,2019-12-29,9,2  ,119,Kendrick Carmouche,1590
AQU,2019-12-29,9,3  ,119,Manuel Franco,350
AQU,2019-12-29,9,4  ,119,Hector Rafael Diaz Jr.,3850
AQU,2019-12-29,9,5  ,119,Jose Lezcano,580
AQU,2019-12-29,9,6  ,119,Joey R. Martinez,850
AQU,2019-12-29,9,7  ,119,Dylan Davis,230
AQU,2019-12-29,9,8  ,119,Junior Alvarado,830
AQU,2019-12-29,9,9  ,119,Daisuke Fukumoto,4975
AQU,2019-12-30,1,1  ,122,Eric Cancel,380
AQU,2019-12-30,1,2  ,122,Dylan Davis,265
AQU,2019-12-30,1,3  ,122,Junior Alvarado,100
AQU,2019-12-30,1,4  ,122,Andre Shivnarine Worrie,2260
AQU,2019-12-30,1,5  ,122,Benjamin Hernandez,2200
AQU,2019-12-30,1,6  ,114,Luis Cardenas,2400
AQU,2019-12-30,1,7  ,122,Joey R. Martinez,1000
AQU,2019-12-30,2,1  ,118,Jose Lezcano,520
AQU,2019-12-30,2,2  ,118,Dylan Davis,4000
AQU,2019-12-30,2,3  ,117,Manuel Franco,910
AQU,2019-12-30,2,4  ,121,Samuel Camacho Jr.,165
AQU,2019-12-30,2,5  ,120,Keivan Serrano,640
AQU,2019-12-30,2,6  ,118,Jorge A. Vargas Jr.,180
AQU,2019-12-30,2,7  ,115,Julio Correa,2090
AQU,2019-12-30,3,1  ,116,Julio Correa,4750
AQU,2019-12-30,3,2  ,116,Declan Carroll,1860
AQU,2019-12-30,3,3  ,121,Dylan Davis,1780
AQU,2019-12-30,3,4  ,121,Jorge A. Vargas Jr.,1290
AQU,2019-12-30,3,5  ,121,Manuel Franco,155
AQU,2019-12-30,3,6  ,121,Junior Alvarado,1330
AQU,2019-12-30,3,7  ,121,Jose Lezcano,85
AQU,2019-12-30,4,1  ,121,Reylu Gutierrez,2260
AQU,2019-12-30,4,2  ,119,Julio Correa,590
AQU,2019-12-30,4,3  ,122,Andre Shivnarine Worrie,4925
AQU,2019-12-30,4,4  ,122,Jorge A. Vargas Jr.,1230
AQU,2019-12-30,4,5  ,122,Dylan Davis,1020
AQU,2019-12-30,4,6  ,124,Hector Rafael Diaz Jr.,350
AQU,2019-12-30,4,7  ,124,Manuel Franco,70
AQU,2019-12-30,4,8  ,122,Samuel Camacho Jr.,5975
AQU,2019-12-30,5,1  ,124,Reylu Gutierrez,440
AQU,2019-12-30,5,10 ,124,Luis A. Rodriguez Castro,230
AQU,2019-12-30,5,2  ,120,Manuel Franco,710
AQU,2019-12-30,5,3  ,121,Samuel Camacho Jr.,870
AQU,2019-12-30,5,5  ,120,Benjamin Hernandez,1960
AQU,2019-12-30,5,6  ,122,Andre Shivnarine Worrie,650
AQU,2019-12-30,5,7  ,122,Dylan Davis,1300
AQU,2019-12-30,5,8  ,124,Junior Alvarado,460
AQU,2019-12-30,5,9  ,115,Julio Correa,1740
AQU,2019-12-30,6,1  ,120,Junior Alvarado,680
AQU,2019-12-30,6,2  ,120,Kendrick Carmouche,280
AQU,2019-12-30,6,3  ,120,Jose Lezcano,45
AQU,2019-12-30,6,4  ,120,Dylan Davis,1110
AQU,2019-12-30,6,6  ,120,Eric Cancel,2320
AQU,2019-12-30,7,1  ,124,Manuel Franco,315
AQU,2019-12-30,7,2  ,124,Reylu Gutierrez,3375
AQU,2019-12-30,7,3  ,124,Dylan Davis,700
AQU,2019-12-30,7,4  ,122,Jose Lezcano,480
AQU,2019-12-30,7,5  ,124,Eric Cancel,140
AQU,2019-12-30,7,7  ,122,Junior Alvarado,1540
AQU,2019-12-30,7,8  ,124,Kendrick Carmouche,560
AQU,2019-12-30,8,1  ,119,Reylu Gutierrez,285
AQU,2019-12-30,8,11 ,119,Manuel Franco,210
AQU,2019-12-30,8,12 ,112,Leonardo Corujo,6450
AQU,2019-12-30,8,3  ,119,Kendrick Carmouche,500
AQU,2019-12-30,8,4  ,114,Declan Carroll,1590
AQU,2019-12-30,8,7  ,121,Samuel Camacho Jr.,1380
AQU,2019-12-30,8,8  ,114,Julio Correa,880
AQU,2019-12-30,8,9  ,119,Jose Lezcano,400
AQU,2019-12-31,1,1  ,120,Keivan Serrano,460
AQU,2019-12-31,1,1A ,115,Declan Carroll,460
AQU,2019-12-31,1,2  ,120,Dylan Davis,480
AQU,2019-12-31,1,3  ,120,Jose Lezcano,95
AQU,2019-12-31,1,4  ,120,Daisuke Fukumoto,3625
AQU,2019-12-31,1,5  ,120,Reylu Gutierrez,360
AQU,2019-12-31,1,6  ,115,Julio Correa,930
AQU,2019-12-31,2,1  ,122,Keivan Serrano,1610
AQU,2019-12-31,2,3  ,120,Dylan Davis,870
AQU,2019-12-31,2,4  ,120,Kendrick Carmouche,700
AQU,2019-12-31,2,5  ,120,Reylu Gutierrez,770
AQU,2019-12-31,2,7  ,122,Jose Lezcano,25
AQU,2019-12-31,3,1  ,119,Jorge A. Vargas Jr.,670
AQU,2019-12-31,3,2  ,119,Manuel Franco,350
AQU,2019-12-31,3,3  ,119,Reylu Gutierrez,950
AQU,2019-12-31,3,4  ,119,Luis A. Rodriguez Castro,3550
AQU,2019-12-31,3,6  ,119,Jose Lezcano,35
AQU,2019-12-31,4,1  ,122,Jorge A. Vargas Jr.,320
AQU,2019-12-31,4,1A ,117,Julio Correa,320
AQU,2019-12-31,4,2  ,122,Jose Lezcano,285
AQU,2019-12-31,4,3  ,122,Luis A. Rodriguez Castro,750
AQU,2019-12-31,4,4  ,122,Hector Rafael Diaz Jr.,2475
AQU,2019-12-31,4,6  ,122,Dylan Davis,210
AQU,2019-12-31,4,7  ,120,Eric Cancel,540
AQU,2019-12-31,4,8  ,119,Declan Carroll,1430
AQU,2019-12-31,5,10 ,120,Manuel Franco,70
AQU,2019-12-31,5,2  ,123,Dalton Brown,8275
AQU,2019-12-31,5,3  ,118,Jose Lezcano,400
AQU,2019-12-31,5,4  ,118,Julio Correa,1380
AQU,2019-12-31,5,5  ,121,Kendrick Carmouche,1360
AQU,2019-12-31,5,6  ,123,Reylu Gutierrez,1450
AQU,2019-12-31,5,7  ,120,Eric Cancel,1940
AQU,2019-12-31,5,8  ,120,Junior Alvarado,690
AQU,2019-12-31,5,9  ,123,Jorge A. Vargas Jr.,4150
AQU,2019-12-31,6,2  ,120,Oscar Gomez,2900
AQU,2019-12-31,6,3  ,115,Declan Carroll,910
AQU,2019-12-31,6,4  ,120,Dylan Davis,970
AQU,2019-12-31,6,5  ,122,Eric Cancel,2000
AQU,2019-12-31,6,6  ,119,Hector Rafael Diaz Jr.,6875
AQU,2019-12-31,6,7  ,122,Manuel Franco,310
AQU,2019-12-31,6,8  ,120,Jose Lezcano,80
AQU,2019-12-31,6,9  ,120,Reylu Gutierrez,810
AQU,2019-12-31,7,1  ,122,Dylan Davis,1010
AQU,2019-12-31,7,2  ,119,Eric Cancel,375
AQU,2019-12-31,7,3  ,119,Manuel Franco,450
AQU,2019-12-31,7,4  ,121,Jose Lezcano,60
AQU,2019-12-31,7,5  ,122,Tzeonn Chang,4575
AQU,2019-12-31,7,6  ,122,Junior Alvarado,1370
AQU,2019-12-31,8,1  ,124,Reylu Gutierrez,710
AQU,2019-12-31,8,10 ,117,Leonardo Corujo,4725
AQU,2019-12-31,8,11 ,122,Manuel Franco,90
AQU,2019-12-31,8,2  ,112,Luis Cardenas,1850
AQU,2019-12-31,8,4  ,122,Benjamin Hernandez,370
AQU,2019-12-31,8,5  ,122,Dalton Brown,8100
AQU,2019-12-31,8,6  ,122,Kendrick Carmouche,630
AQU,2019-12-31,8,7  ,122,Gary Richards,6650
AQU,2019-12-31,8,8  ,122,Eric Cancel,1080
AQU,2019-12-31,8,9  ,124,Oscar Gomez,8175
BEL,2019-04-26,1,1  ,125,Kendrick Carmouche,165
BEL,2019-04-26,1,2  ,125,Junior Alvarado,350
BEL,2019-04-26,1,3  ,116,Joey R. Martinez,3300
BEL,2019-04-26,1,4  ,123,Dylan Davis,860
BEL,2019-04-26,1,5  ,123,Manuel Franco,170
BEL,2019-04-26,1,6  ,118,Benjamin Hernandez,950
BEL,2019-04-26,2,1  ,119,Kendrick Carmouche,690
BEL,2019-04-26,2,1A ,120,Jose Lezcano,690
BEL,2019-04-26,2,2  ,113,Benjamin Hernandez,140
BEL,2019-04-26,2,3  ,118,Manuel Franco,190
BEL,2019-04-26,2,4  ,122,Junior Alvarado,890
BEL,2019-04-26,2,6  ,120,Eric Cancel,1350
BEL,2019-04-26,2,7  ,120,Reylu Gutierrez,630
BEL,2019-04-26,3,3  ,124,Junior Alvarado,135
BEL,2019-04-26,3,4  ,126,Eric Cancel,295
BEL,2019-04-26,3,6  ,126,Dylan Davis,370
BEL,2019-04-26,3,8  ,126,Kendrick Carmouche,225
BEL,2019-04-26,4,1  ,125,Harry Hernandez,190
BEL,2019-04-26,4,10 ,125,Samuel Jimenez,7050
BEL,2019-04-26,4,11 ,118,Jose Lezcano,85
BEL,2019-04-26,4,2  ,118,Reylu Gutierrez,2350
BEL,2019-04-26,4,4  ,125,Samuel Camacho Jr.,7225
BEL,2019-04-26,4,6  ,118,Rajiv Maragh,400
BEL,2019-04-26,4,7  ,118,Hector Rafael Diaz Jr.,2270
BEL,2019-04-26,5,1A ,119,Eric Cancel,3375
BEL,2019-04-26,5,2  ,119,Luis A. Rodriguez Castro,3675
BEL,2019-04-26,5,3  ,119,Rajiv Maragh,610
BEL,2019-04-26,5,4  ,119,Harry Hernandez,1140
BEL,2019-04-26,5,5  ,119,Jose Lezcano,1010
BEL,2019-04-26,5,6  ,121,Manuel Franco,510
BEL,2019-04-26,5,7  ,119,Luis R. Reyes,930
BEL,2019-04-26,5,8  ,119,Kendrick Carmouche,75
BEL,2019-04-26,6,10 ,118,Javier Castellano,75
BEL,2019-04-26,6,11 ,116,Dylan Davis,720
BEL,2019-04-26,6,12 ,116,Michael J. Luzzi,4250
BEL,2019-04-26,6,4  ,116,Joe Bravo,380
BEL,2019-04-26,6,8  ,114,Heman K. Harkie,4800
